,profile_educ,profile_gender,profile_homeown,profile_hhincome,profile_marital,dem_age_r_x,profile_region9,pid_x,presapp_track,presapp_job,presapp_jobstr,presapp_job_x,presapp_econ,presapp_econstr,presapp_econ_x,presapp_foreign,presapp_foreignstr,presapp_foreign_x,presapp_health,presapp_healthstr,presapp_health_x,presapp_war,presapp_warstr,presapp_war_x,libcpre_self,libcpre_choose,libcpre_dpc,libcpre_rpc,libcpre_ptyd,libcpre_ptyr,libcpo_self,libcpo_selfch,libcpo_hdc,libcpo_hrc,paprofile_libcon_self,paprofile_libcon_pres
5032,3. Some college,2. Female,2. Rented for cash,"12. $50,000 to $59,999",5. Never married,63,9. Pacific,1. Strong Democrat,1. Right direction,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,2. Liberal,-1. Inapplicable,2. Liberal,7. Extremely conservative,2. Liberal,7. Extremely conservative,2. Liberal,-1. Inapplicable,-1. Inapplicable,-1. Inapplicable,2. Liberal,2. Liberal
5033,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"13. $60,000 to $74,999",1. Married,28,6. East-south central,6. Not very strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,4. Moderate; middle of the road,2. Conservative,4. Moderate; middle of the road,4. Moderate; middle of the road,4. Moderate; middle of the road,4. Moderate; middle of the road,"-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)",5. Slightly conservative,"4. Moderate, middle of the road"
5034,3. Some college,2. Female,1. Owned or being bought by you or someone in your household,"14. $75,000 to $84,999",1. Married,43,4. West-north central,6. Not very strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,2. Not strongly,4. Disapprove not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,2. Not strongly,4. Disapprove not strongly,4. Moderate; middle of the road,3. Moderate {VOL},2. Liberal,5. Slightly conservative,2. Liberal,5. Slightly conservative,5. Slightly conservative,-1. Inapplicable,-1. Inapplicable,3. Slightly liberal,"4. Moderate, middle of the road","4. Moderate, middle of the road"
5035,3. Some college,1. Male,2. Rented for cash,"13. $60,000 to $74,999",1. Married,32,5. South atlantic,7. Strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,5. Slightly conservative,-1. Inapplicable,1. Extremely liberal,6. Conservative,3. Slightly liberal,6. Conservative,5. Slightly conservative,-1. Inapplicable,-1. Inapplicable,5. Slightly conservative,"4. Moderate, middle of the road",2. Liberal
5036,3. Some college,2. Female,1. Owned or being bought by you or someone in your household,"10. $35,000 to $39,999",1. Married,47,4. West-north central,4. Independent,1. Right direction,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,7. Extremely conservative,-1. Inapplicable,7. Extremely conservative,1. Extremely liberal,6. Conservative,1. Extremely liberal,4. Moderate; middle of the road,-1. Inapplicable,-1. Inapplicable,-1. Inapplicable,-9. Refused,6. Conservative
5037,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"12. $50,000 to $59,999",5. Never married,49,7. West-south central,7. Strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,6. Conservative,-1. Inapplicable,1. Extremely liberal,6. Conservative,2. Liberal,6. Conservative,6. Conservative,-1. Inapplicable,-1. Inapplicable,6. Conservative,6. Conservative,2. Liberal
5038,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"19. $175,000 or more",1. Married,35,8. Mountain,3. Independent-Democrat,1. Right direction,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,2. Not strongly,2. Approve not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Liberal,-1. Inapplicable,4. Moderate; middle of the road,7. Extremely conservative,3. Slightly liberal,7. Extremely conservative,2. Liberal,-1. Inapplicable,4. Moderate; middle of the road,4. Moderate; middle of the road,1. Extremely liberal,"4. Moderate, middle of the road"
5039,2. High school,2. Female,2. Rented for cash,"10. $35,000 to $39,999",1. Married,44,7. West-south central,3. Independent-Democrat,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,4. Moderate; middle of the road,3. Moderate {VOL},6. Conservative,2. Liberal,7. Extremely conservative,1. Extremely liberal,4. Moderate; middle of the road,-1. Inapplicable,4. Moderate; middle of the road,4. Moderate; middle of the road,"4. Moderate, middle of the road",2. Liberal
5040,4. Bachelor's degree or higher,2. Female,1. Owned or being bought by you or someone in your household,"7. $20,000 to $24,999",3. Divorced,55,6. East-south central,5. Independent-Republican,2. Wrong track,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,1. Strongly,1. Approve strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,4. Moderate; middle of the road,1. Liberal,2. Liberal,6. Conservative,1. Extremely liberal,6. Conservative,3. Slightly liberal,-1. Inapplicable,3. Slightly liberal,4. Moderate; middle of the road,2. Liberal,2. Liberal
5041,4. Bachelor's degree or higher,2. Female,1. Owned or being bought by you or someone in your household,"15. $85,000 to $99,999",1. Married,33,4. West-north central,6. Not very strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,6. Conservative,-1. Inapplicable,1. Extremely liberal,6. Conservative,2. Liberal,6. Conservative,6. Conservative,-1. Inapplicable,4. Moderate; middle of the road,6. Conservative,6. Conservative,1. Extremely liberal
5042,2. High school,2. Female,1. Owned or being bought by you or someone in your household,"12. $50,000 to $59,999",2. Widowed,50,1. New england,2. Not very strong Democract,1. Right direction,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,4. Moderate; middle of the road,3. Moderate {VOL},5. Slightly conservative,2. Liberal,5. Slightly conservative,2. Liberal,4. Moderate; middle of the road,-1. Inapplicable,4. Moderate; middle of the road,-1. Inapplicable,"4. Moderate, middle of the road",3. Slightly liberal
5043,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"8. $25,000 to $29,999",5. Never married,39,6. East-south central,2. Not very strong Democract,2. Wrong track,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,3. Slightly liberal,-1. Inapplicable,2. Liberal,7. Extremely conservative,2. Liberal,7. Extremely conservative,4. Moderate; middle of the road,-1. Inapplicable,6. Conservative,6. Conservative,3. Slightly liberal,2. Liberal
5044,4. Bachelor's degree or higher,1. Male,2. Rented for cash,"13. $60,000 to $74,999",1. Married,30,4. West-north central,6. Not very strong Republican,2. Wrong track,2. Disapprove,2. Not strongly,4. Disapprove not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,2. Not strongly,2. Approve not strongly,2. Disapprove,2. Not strongly,4. Disapprove not strongly,1. Approve,2. Not strongly,2. Approve not strongly,5. Slightly conservative,-1. Inapplicable,1. Extremely liberal,6. Conservative,2. Liberal,5. Slightly conservative,6. Conservative,-1. Inapplicable,2. Liberal,6. Conservative,5. Slightly conservative,2. Liberal
5045,3. Some college,1. Male,1. Owned or being bought by you or someone in your household,"13. $60,000 to $74,999",1. Married,47,3. East-north central,5. Independent-Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,5. Slightly conservative,-1. Inapplicable,1. Extremely liberal,5. Slightly conservative,1. Extremely liberal,6. Conservative,5. Slightly conservative,-1. Inapplicable,2. Liberal,5. Slightly conservative,5. Slightly conservative,1. Extremely liberal
5046,1. Less than high school,1. Male,1. Owned or being bought by you or someone in your household,"14. $75,000 to $84,999",6. Living with partner,52,8. Mountain,2. Not very strong Democract,2. Wrong track,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,2. Not strongly,2. Approve not strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,4. Moderate; middle of the road,3. Moderate {VOL},4. Moderate; middle of the road,6. Conservative,4. Moderate; middle of the road,6. Conservative,4. Moderate; middle of the road,-1. Inapplicable,4. Moderate; middle of the road,4. Moderate; middle of the road,"4. Moderate, middle of the road","4. Moderate, middle of the road"
5047,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"11. $40,000 to $49,999",3. Divorced,40,7. West-south central,1. Strong Democrat,1. Right direction,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,2. Liberal,-1. Inapplicable,2. Liberal,7. Extremely conservative,3. Slightly liberal,7. Extremely conservative,2. Liberal,-1. Inapplicable,3. Slightly liberal,7. Extremely conservative,2. Liberal,2. Liberal
5048,3. Some college,1. Male,1. Owned or being bought by you or someone in your household,"13. $60,000 to $74,999",1. Married,36,5. South atlantic,7. Strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,4. Moderate; middle of the road,2. Conservative,1. Extremely liberal,5. Slightly conservative,1. Extremely liberal,4. Moderate; middle of the road,5. Slightly conservative,-1. Inapplicable,4. Moderate; middle of the road,4. Moderate; middle of the road,3. Slightly liberal,1. Extremely liberal
5049,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"13. $60,000 to $74,999",1. Married,34,3. East-north central,4. Independent,2. Wrong track,2. Disapprove,2. Not strongly,4. Disapprove not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,2. Not strongly,4. Disapprove not strongly,2. Disapprove,2. Not strongly,4. Disapprove not strongly,1. Approve,2. Not strongly,2. Approve not strongly,4. Moderate; middle of the road,3. Moderate {VOL},2. Liberal,2. Liberal,2. Liberal,2. Liberal,4. Moderate; middle of the road,-1. Inapplicable,4. Moderate; middle of the road,4. Moderate; middle of the road,"4. Moderate, middle of the road","4. Moderate, middle of the road"
5050,3. Some college,2. Female,2. Rented for cash,"1. Less than $5,000",5. Never married,47,3. East-north central,2. Not very strong Democract,1. Right direction,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,4. Moderate; middle of the road,3. Moderate {VOL},4. Moderate; middle of the road,4. Moderate; middle of the road,4. Moderate; middle of the road,4. Moderate; middle of the road,"-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)","-6. Not asked, unit nonresponse (no post-election interview)","4. Moderate, middle of the road","4. Moderate, middle of the road"
5051,2. High school,1. Male,3. Occupied without payment of cash rent,"10. $35,000 to $39,999",5. Never married,39,5. South atlantic,7. Strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,4. Moderate; middle of the road,2. Conservative,1. Extremely liberal,7. Extremely conservative,7. Extremely conservative,1. Extremely liberal,2. Liberal,-1. Inapplicable,2. Liberal,4. Moderate; middle of the road,2. Liberal,5. Slightly conservative
5052,1. Less than high school,2. Female,1. Owned or being bought by you or someone in your household,"8. $25,000 to $29,999",6. Living with partner,25,7. West-south central,6. Not very strong Republican,2. Wrong track,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,2. Not strongly,2. Approve not strongly,5. Slightly conservative,-1. Inapplicable,6. Conservative,2. Liberal,2. Liberal,5. Slightly conservative,2. Liberal,-1. Inapplicable,-1. Inapplicable,-1. Inapplicable,1. Extremely liberal,5. Slightly conservative
5053,4. Bachelor's degree or higher,2. Female,2. Rented for cash,"12. $50,000 to $59,999",3. Divorced,38,4. West-north central,2. Not very strong Democract,2. Wrong track,2. Disapprove,2. Not strongly,4. Disapprove not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,1. Strongly,1. Approve strongly,1. Approve,1. Strongly,1. Approve strongly,7. Extremely conservative,-1. Inapplicable,4. Moderate; middle of the road,6. Conservative,4. Moderate; middle of the road,6. Conservative,3. Slightly liberal,-1. Inapplicable,-1. Inapplicable,-1. Inapplicable,6. Conservative,3. Slightly liberal
5054,4. Bachelor's degree or higher,1. Male,1. Owned or being bought by you or someone in your household,"8. $25,000 to $29,999",3. Divorced,54,5. South atlantic,7. Strong Republican,2. Wrong track,2. Disapprove,1. Strongly,5. Disapprove strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,2. Not strongly,2. Approve not strongly,2. Disapprove,1. Strongly,5. Disapprove strongly,1. Approve,2. Not strongly,2. Approve not strongly,5. Slightly conservative,-1. Inapplicable,1. Extremely liberal,6. Conservative,2. Liberal,6. Conservative,5. Slightly conservative,-1. Inapplicable,4. Moderate; middle of the road,6. Conservative,"4. Moderate, middle of the road",1. Extremely liberal
