reportnumber,origin,filerid,filertype,filername,firstname,middleinitial,lastname,office,legislativedistrict,position,party,jurisdiction,jurisdictioncounty,jurisdictiontype,electionyear,amount,recordtype,fromdate,thrudate,debtdate,code,description,vendorname,vendoraddress,vendorcity,vendorstate,vendorzip
100483271,B.3,DUNSH  291,Candidate,DUNSHEE HANS M,HANS,M,DUNSHEE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,1000,DEBT,2/1/12,2/29/12,11/5/10,Operation and Overhead,WIN BONUS,KOHLWES CURT,711 N    1ST STREET APT. 303,TACOMA,WA
100467476,B.3,DELLD  201,Candidate,DELLWO DENNIS A,DENNIS,A,DELLWO,STATE REPRESENTATIVE,COUNTY SHERIFF,,,NON PARTISAN,KING CO,KING,Local,2012,4000,DEBT,4/26/12,4/30/12,4/30/12,Operation and Overhead,POLL (PRECISION POLLING),ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100468034,B.3,MULLM  027,Candidate,MULLET MARK D,MARK,D,MULLET,STATE SENATOR,COUNTY SHERIFF,,,NON PARTISAN,KING CO,KING,Local,2012,4000,DEBT,4/26/12,4/30/12,4/30/12,Operation and Overhead,POLL (PRECISION POLLING),ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100480819,B.3,LYTTK  221,Candidate,LYTTON KRISTINE C,KRISTINE,C,LYTTON,STATE REPRESENTATIVE,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100480944,B.3,CLOUJ  336,Candidate,CLOUGH JERAME V,JERAME,V,CLOUGH,STATE REPRESENTATIVE,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100484337,B.3,WALKA  273,Candidate,AXTHELM APRIL L,APRIL,L,AXTHELM,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100484338,B.3,WALKA  273,Candidate,AXTHELM APRIL L,APRIL,L,AXTHELM,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481203,B.3,BOLDM  606,Candidate,BOLDT MARCUS J,MARCUS,J,BOLDT,COUNTY COMMISSIONER,SUPERIOR COURT JUDGE,,1,NON PARTISAN,OKANOGAN CO SUPERIOR COURT,OKANOGAN,Judicial,2012,101.98,DEBT,7/17/12,7/30/12,7/30/12,,,AM EX,PO BOX 650448,DALLAS,TX
100476772,B.3,FRAMN  111,Candidate,FRAME NOEL C,NOEL,C,FRAME,STATE REPRESENTATIVE,COUNTY COMMISSIONER,,1,DEMOCRAT,MASON CO,MASON,Local,2012,1000,DEBT,5/1/12,5/31/12,2/1/12,,JANUARY SERVICES,TRAINING ASSOCIATES PACIFIC,381 NE TIGER WAY E,BELFAIR,WA
100467857,B.3,FRAMN  111,Candidate,FRAME NOEL C,NOEL,C,FRAME,STATE REPRESENTATIVE,STATE REPRESENTATIVE,46,2,DEMOCRAT,LEG DISTRICT 46 - HOUSE,KING,Legislative,2012,711.75,DEBT,4/1/12,4/30/12,4/30/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100470007,B.3,KELLT2 406,Candidate,KELLEY TROY X,TROY,X,KELLEY,STATE AUDITOR,ATTORNEY GENERAL,,,REPUBLICAN,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1256.7,DEBT,5/1/12,5/31/12,5/31/12,Operation and Overhead,BUMPER STICKERS/FLYERS,IMPACT SIGNS,2021  OCEAN AVENUE ,SANTA MONICA,CA
100475233,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,COUNTY COMMISSIONER,,1,DEMOCRAT,MASON CO,MASON,Local,2012,1000,DEBT,5/1/12,5/31/12,2/1/12,,JANUARY SERVICES,TRAINING ASSOCIATES PACIFIC,381 NE TIGER WAY E,BELFAIR,WA
100475234,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,105.42,DEBT,6/1/12,6/30/12,6/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100477034,B.3,ZIMMR  272,Candidate,ZIMMERMAN ROBERT G,ROBERT,G,ZIMMERMAN,STATE REPRESENTATIVE,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,105.42,DEBT,6/1/12,6/30/12,6/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100477179,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,105.42,DEBT,6/1/12,6/30/12,6/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100477189,B.3,WILLB2 501,Candidate,WILLIAMS BRENDAN W,BRENDAN,W,WILLIAMS,APPEALS COURT JUDGE,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,105.42,DEBT,6/1/12,6/30/12,6/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100466895,B.3,STAND  041,Candidate,STANFORD DEREK C,DEREK,C,STANFORD,STATE REPRESENTATIVE,STATE SENATOR,41,,REPUBLICAN,LEG DISTRICT 41 - SENATE,KING,Legislative,2012,2500,DEBT,5/1/12,5/31/12,5/1/12,,MAY CONSULTING SERVICES,MERIDIAN PACIFIC INC,925 UNIVERSITY AVE,SACRAMENTO,CA
100469456,B.3,WILLB2 501,Candidate,WILLIAMS BRENDAN W,BRENDAN,W,WILLIAMS,APPEALS COURT JUDGE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,10000,DEBT,5/1/12,5/31/12,5/31/12,,CONSULTING ESTIMATE,TRILOGY INTERACTIVE LLC,PO BOX 4177,MOUNTAIN VIEW,CA
100469760,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,COUNTY COMMISSIONER,,2,DEMOCRAT,CLALLAM CO,CLALLAM,Local,2012,241.89,DEBT,5/19/12,5/31/12,5/31/12,,,AMERICAN EXPRESS,,,
100474498,B.3,JOHNJ  277,Candidate,JOHNSON JILL D,JILL,D,JOHNSON,COUNTY COMMISSIONER,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100476529,B.3,PIAZJ  274,Candidate,PIAZZA JOHN J SR,JOHN,J,PIAZZA,COUNTY COMMISSIONER,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100480671,B.3,JOHNJ  277,Candidate,JOHNSON JILL D,JILL,D,JOHNSON,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481102,B.3,LADEC2 408,Candidate,LADENBURG CONNIE J,CONNIE,J,LADENBURG,COUNTY COUNCIL MEMBER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100485390,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487428,B.3,JOHNJ  277,Candidate,JOHNSON JILL D,JILL,D,JOHNSON,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100486864,B.3,SIZEB  042,Candidate,SIZEMORE BUD E,BUD,E,SIZEMORE,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487199,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487200,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,1000,DEBT,2/1/12,2/29/12,11/5/10,Operation and Overhead,WIN BONUS,KOHLWES CURT,711 N    1ST STREET APT. 303,TACOMA,WA
100487478,B.3,ROMED  016,Candidate,ROMEYN DARYL A,DARYL,A,ROMEYN,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487557,B.3,DAVIJS 508,Candidate,DAVIS JEFFERSON S,JEFFERSON,S,DAVIS,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487679,B.3,WILLB2 501,Candidate,WILLIAMS BRENDAN W,BRENDAN,W,WILLIAMS,APPEALS COURT JUDGE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481114,B.3,SIZEB  042,Candidate,SIZEMORE BUD E,BUD,E,SIZEMORE,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477185,B.3,JOHNJ  277,Candidate,JOHNSON JILL D,JILL,D,JOHNSON,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477228,B.3,CANNS  133,Candidate,CANN SYLVESTER,SYLVESTER,,CANN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477270,B.3,TARLG  109,Candidate,TARLETON GAEL D,GAEL,D,TARLETON,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100485369,B.3,SEAQL  335,Candidate,SEAQUIST LARRY R,LARRY,R,SEAQUIST,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477044,B.3,MULLM  027,Candidate,MULLET MARK D,MARK,D,MULLET,STATE SENATOR,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481013,B.3,ROSKJ  207,Candidate,ROSKELLEY JOHN F,JOHN,F,ROSKELLEY,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100484504,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477695,B.3,ERNSG  040,Candidate,ERNSDORFF GARY M,GARY,M,ERNSDORFF,SUPERIOR COURT JUDGE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477962,B.3,FREER  023,Candidate,FREEMAN ROGER D,ROGER,D,FREEMAN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100476811,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481271,B.3,FRAMN  111,Candidate,FRAME NOEL C,NOEL,C,FRAME,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100481434,B.3,MORRP  362,Candidate,MORRIS PATRICIA J,PATRICIA,J,MORRIS,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477281,B.3,CLOUJ  336,Candidate,CLOUGH JERAME V,JERAME,V,CLOUGH,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100486569,B.3,JEFFT  485,Candidate,JEFFREYS TERRI M,TERRI,M,JEFFREYS,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100477249,B.3,SANDR  008,Candidate,SANDERS RICHARD B,RICHARD,B,SANDERS,STATE SUPREME COURT JUSTICE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100480746,B.3,FLYNJ  055,Candidate,FLYNN JAMES J,JAMES,J,FLYNN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100480775,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100476748,B.3,FLYNJ  055,Candidate,FLYNN JAMES J,JAMES,J,FLYNN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100486693,B.3,BILLA2 203,Candidate,BILLIG ANDREW S,ANDREW,S,BILLIG,STATE SENATOR,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100476853,B.3,SIEGS  125,Candidate,SIEGFRIEDT SARAJANE,SARAJANE,,SIEGFRIEDT,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487139,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100486118,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100487476,B.3,ROMED  016,Candidate,ROMEYN DARYL A,DARYL,A,ROMEYN,COUNTY COMMISSIONER,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100483447,B.3,STRAS  111,Candidate,STRACHAN STEVEN D,STEVEN,D,STRACHAN,COUNTY SHERIFF,STATE REPRESENTATIVE,8,1,DEMOCRAT,LEG DISTRICT 08 - HOUSE,BENTON,Legislative,2012,2000,DEBT,6/1/12,7/16/12,7/16/12,,CONSULTING/YARD SIGNS,WINPOWER STRATEGIES INC,1402 3RD AVE #505,SEATTLE,WA
100475072,B.3,SCHUK  102,Candidate,SCHUBERT KEN L,KEN,L,SCHUBERT,SUPERIOR COURT JUDGE,STATE REPRESENTATIVE,46,2,DEMOCRAT,LEG DISTRICT 46 - HOUSE,KING,Legislative,2012,366.67,DEBT,5/1/12,5/31/12,5/31/12,Operation and Overhead,"AD, DOORBELLER DESIGN (KAYLORMADE)",ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100463438,B.3,KELLT2 406,Candidate,KELLEY TROY X,TROY,X,KELLEY,STATE AUDITOR,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,6040.75,DEBT,4/1/12,4/30/12,4/30/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100481591,B.3,MAXWM  056,Candidate,MAXWELL MARCIE E,MARCIE,E,MAXWELL,STATE REPRESENTATIVE,STATE REPRESENTATIVE,41,1,DEMOCRAT,LEG DISTRICT 41 - HOUSE,KING,Legislative,2012,275.25,DEBT,6/1/12,7/16/12,7/16/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100477169,B.3,HOLLR  118,Candidate,HOLLAND ROBERT E,ROBERT,E,HOLLAND,STATE REPRESENTATIVE,STATE REPRESENTATIVE,28,1,REPUBLICAN,LEG DISTRICT 28 - HOUSE,PIERCE,Legislative,2012,439.06,DEBT,5/25/12,5/31/12,5/31/12,,,MASTER CARD,6826 35TH STREET CT W,UNIVERSITY PLACE,WA
100480842,B.3,HOLLR  118,Candidate,HOLLAND ROBERT E,ROBERT,E,HOLLAND,STATE REPRESENTATIVE,STATE REPRESENTATIVE,11,2,DEMOCRAT,LEG DISTRICT 11 - HOUSE,KING,Legislative,2012,306,DEBT,7/17/12,7/30/12,7/30/12,,ADVERTISEMENT,SEATTLE MEDIUM NEWSPAPER,2600 S JACKSON ST,SEATTLE,WA
100481590,B.3,MAXWM  056,Candidate,MAXWELL MARCIE E,MARCIE,E,MAXWELL,STATE REPRESENTATIVE,STATE REPRESENTATIVE,40,1,DEMOCRAT,LEG DISTRICT 40 - HOUSE,SKAGIT,Legislative,2012,873.75,DEBT,5/1/12,5/31/12,5/31/12,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST #819,SEATTLE,WA
100482133,B.3,KELLT2 406,Candidate,KELLEY TROY X,TROY,X,KELLEY,STATE AUDITOR,STATE REPRESENTATIVE,8,1,DEMOCRAT,LEG DISTRICT 08 - HOUSE,BENTON,Legislative,2012,2000,DEBT,6/1/12,7/16/12,7/16/12,,CONSULTING/YARD SIGNS,WINPOWER STRATEGIES INC,1402 3RD AVE #505,SEATTLE,WA
100484265,B.3,MORRD  374,Candidate,MORRELL DAWN,DAWN,,MORRELL,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,19000,DEBT,1/1/12,1/31/12,1/31/12,,CONSULTING,NEW PARTNERS CONSULTING INC.,1250 EYE ST NW STE 200,WASHINGTON,DC
100485387,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,19000,DEBT,1/1/12,1/31/12,1/31/12,,CONSULTING,NEW PARTNERS CONSULTING INC.,1250 EYE ST NW STE 200,WASHINGTON,DC
100477197,B.3,KELLT2 406,Candidate,KELLEY TROY X,TROY,X,KELLEY,STATE AUDITOR,SUPERIOR COURT JUDGE,,19,NON PARTISAN,KING CO SUPERIOR COURT,KING,Judicial,2012,105.42,DEBT,6/1/12,6/30/12,6/30/12,,TREASURY SERVICES,ABBOT TAYLOR,349 16TH AVE E #30,SEATTLE,WA
100485385,B.3,HABIC  004,Candidate,HABIB CYRUS,CYRUS,,HABIB,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,19000,DEBT,1/1/12,1/31/12,1/31/12,,CONSULTING,NEW PARTNERS CONSULTING INC.,1250 EYE ST NW STE 200,WASHINGTON,DC
100486287,B.3,OOSTL  506,Candidate,OOSTERMAN LINDA L,LINDA,L,OOSTERMAN,PUBLIC UTILITY COMMISSIONER,STATE REPRESENTATIVE,8,1,DEMOCRAT,LEG DISTRICT 08 - HOUSE,BENTON,Legislative,2012,2000,DEBT,6/1/12,7/16/12,7/16/12,,CONSULTING/YARD SIGNS,WINPOWER STRATEGIES INC,1402 3RD AVE #505,SEATTLE,WA
100487043,B.3,HAMID  528,Candidate,HAMILTON DENNIS K,DENNIS,K,HAMILTON,COUNTY COMMISSIONER,COUNTY COMMISSIONER,,1,DEMOCRAT,MASON CO,MASON,Local,2012,1000,DEBT,7/31/12,8/31/12,2/1/12,,JANUARY SERVICES,TRAINING ASSOCIATES PACIFIC,381 NE TIGER WAY E,BELFAIR,WA
100488782,B.3,FREER  023,Candidate,FREEMAN ROGER D,ROGER,D,FREEMAN,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,5070.14,DEBT,2/1/12,2/29/12,2/29/12,,CONSULTING/TRAVEL,HIRSCHBERG STRATEGIES INC.,1010 VERMONT AVE NW #814,WASHINGTON,DC
100486696,B.3,BILLA2 203,Candidate,BILLIG ANDREW S,ANDREW,S,BILLIG,STATE SENATOR,PUBLIC UTILITY COMMISSIONER,,1,NON PARTISAN,"THURSTON PUD 01, 02, 03",THURSTON,Local,2012,2493.83,DEBT,7/31/12,8/31/12,7/13/12,,PRIMARY ELECTION MAILING EXPENDITURE,STRATEGIES 360,1505 WESTLAKE AVENUE N 1000,SEATTLE,WA
